timestamp,fold,delay_days,run_id,method,target_pos_rate,train_rows,val_rows,train_pos,train_neg,synth_rows,final_train_rows,final_pos_rate,pr_auc,recall_at_1pct_fpr,notes,experiment,strategy
24-02-2026 10:14,0,,,tabddpm,0.2,118108,118108,2826.0,115282.0,26701.0,144809.0,0.2039030723228528,0.5523865884858846,0.459847844463229,,protocol,
24-02-2026 10:15,0,,,tabddpm_recency03,0.2,118108,118108,2826.0,115282.0,26701.0,144809.0,0.2039030723228528,0.5570719080102438,0.463229078613694,recency_frac=0.3,protocol,
24-02-2026 10:15,0,,,smote,0.05,118108,118108,2826.0,115282.0,0.0,118108.0,0.05,0.5531311584488352,0.4647083685545224,,protocol,
24-02-2026 10:16,0,,,smote_recency03,0.05,118108,118108,2826.0,115282.0,0.0,118108.0,0.05,0.5113547335687898,0.4325866441251056,recency_frac=0.3,protocol,
24-02-2026 10:16,0,,,smote,0.1,118108,118108,2826.0,115282.0,0.0,118108.0,0.1,0.5472202086016348,0.4547759932375317,,protocol,
24-02-2026 10:16,0,,,smote_recency03,0.1,118108,118108,2826.0,115282.0,0.0,118108.0,0.1,0.506680170764318,0.4327979712595097,recency_frac=0.3,protocol,
24-02-2026 10:16,0,,,smote,0.2,118108,118108,2826.0,115282.0,0.0,118108.0,0.2,0.5495679204465815,0.4604818258664412,,protocol,
24-02-2026 10:16,0,,,smote_recency03,0.2,118108,118108,2826.0,115282.0,0.0,118108.0,0.2,0.5178556742696802,0.4401944209636517,recency_frac=0.3,protocol,
24-02-2026 10:17,1,,,baseline,,236216,118108,7558.0,228658.0,0.0,236216.0,0.0319961391269008,0.5778163924869011,0.4785553047404063,,protocol,
24-02-2026 10:17,1,,,ctgan,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5848569123386618,0.4923250564334085,,protocol,
24-02-2026 10:18,1,,,ctgan_recency03,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5775640833309752,0.482844243792325,recency_frac=0.3,protocol,
24-02-2026 10:18,1,,,ctgan,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5776191543390281,0.4794582392776523,,protocol,
24-02-2026 10:19,1,,,ctgan_recency03,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5792139499196481,0.4871331828442438,recency_frac=0.3,protocol,
24-02-2026 10:20,1,,,ctgan,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5749894224871177,0.4848758465011287,,protocol,
24-02-2026 10:20,1,,,ctgan_recency03,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5815527268883847,0.4864559819413092,recency_frac=0.3,protocol,
24-02-2026 10:21,1,,,tabddpm,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5506236643906282,0.4428893905191873,,protocol,
24-02-2026 10:21,1,,,tabddpm_recency03,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5641108793776951,0.4670428893905192,recency_frac=0.3,protocol,
24-02-2026 10:22,1,,,tabddpm,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5618305152117138,0.4641083521444695,,protocol,
24-02-2026 10:22,1,,,tabddpm_recency03,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5504792807544467,0.445823927765237,recency_frac=0.3,protocol,
24-02-2026 10:23,1,,,tabddpm,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5611359001415008,0.4688487584650113,,protocol,
24-02-2026 10:24,1,,,tabddpm_recency03,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5562353600458815,0.4613995485327313,recency_frac=0.3,protocol,
24-02-2026 10:25,1,,,smote,0.05,236216,118108,7558.0,228658.0,0.0,236216.0,0.05,0.5755926017848177,0.4808126410835214,,protocol,
24-02-2026 10:25,1,,,smote_recency03,0.05,236216,118108,7558.0,228658.0,0.0,236216.0,0.05,0.5503443153860006,0.4595936794582392,recency_frac=0.3,protocol,
24-02-2026 10:25,1,,,smote,0.1,236216,118108,7558.0,228658.0,0.0,236216.0,0.1,0.575326004000788,0.4862302483069977,,protocol,
24-02-2026 10:25,1,,,smote_recency03,0.1,236216,118108,7558.0,228658.0,0.0,236216.0,0.1,0.5522267117475519,0.4654627539503386,recency_frac=0.3,protocol,
24-02-2026 10:26,1,,,smote,0.2,236216,118108,7558.0,228658.0,0.0,236216.0,0.2,0.5688939041899804,0.4765237020316027,,protocol,
24-02-2026 10:26,1,,,smote_recency03,0.2,236216,118108,7558.0,228658.0,0.0,236216.0,0.2,0.5476817566223082,0.4661399548532731,recency_frac=0.3,protocol,
24-02-2026 10:27,2,,,baseline,,354324,118108,11988.0,342336.0,0.0,354324.0,0.0338334405798083,0.6007340496930021,0.5046627629581436,,protocol,
24-02-2026 10:28,2,,,ctgan,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.5989596389453558,0.5033615267837779,,protocol,
24-02-2026 10:28,2,,,ctgan_recency03,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.597075614287357,0.5020602906094123,recency_frac=0.3,protocol,
24-02-2026 10:29,2,,,ctgan,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5966134953550735,0.5020602906094123,,protocol,
24-02-2026 10:30,2,,,ctgan_recency03,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5955105978923022,0.4940360008674908,recency_frac=0.3,protocol,
24-02-2026 10:31,2,,,ctgan,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5993388130795133,0.4968553459119497,,protocol,
24-02-2026 10:31,2,,,ctgan_recency03,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5973198495472114,0.4959878551290392,recency_frac=0.3,protocol,
24-02-2026 10:32,2,,,tabddpm,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.6051643635889506,0.5083495987855129,,protocol,
24-02-2026 10:32,2,,,tabddpm_recency03,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.5991658368872964,0.5033615267837779,recency_frac=0.3,protocol,
24-02-2026 10:33,2,,,tabddpm,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5957220142943713,0.4992409455649533,,protocol,
24-02-2026 10:34,2,,,tabddpm_recency03,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5919956786686975,0.499457818260681,recency_frac=0.3,protocol,
24-02-2026 10:35,2,,,tabddpm,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5921267430266458,0.4979397093905877,,protocol,
24-02-2026 10:36,2,,,tabddpm_recency03,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5918634361727166,0.4990240728692258,recency_frac=0.3,protocol,
24-02-2026 10:37,2,,,smote,0.05,354324,118108,11988.0,342336.0,0.0,354324.0,0.05,0.5954587448481448,0.4979397093905877,,protocol,
24-02-2026 10:37,2,,,smote_recency03,0.05,354324,118108,11988.0,342336.0,0.0,354324.0,0.05,0.5928265050877306,0.5042290175666884,recency_frac=0.3,protocol,
24-02-2026 10:37,2,,,smote,0.1,354324,118108,11988.0,342336.0,0.0,354324.0,0.1,0.5962484854029583,0.4979397093905877,,protocol,
24-02-2026 10:38,2,,,smote_recency03,0.1,354324,118108,11988.0,342336.0,0.0,354324.0,0.1,0.583933626645368,0.4968553459119497,recency_frac=0.3,protocol,
24-02-2026 10:38,2,,,smote,0.2,354324,118108,11988.0,342336.0,0.0,354324.0,0.2,0.5947635598678997,0.4959878551290392,,protocol,
24-02-2026 10:39,2,,,smote_recency03,0.2,354324,118108,11988.0,342336.0,0.0,354324.0,0.2,0.5766515534659575,0.495554109737584,recency_frac=0.3,protocol,
24-02-2026 10:39,3,,,baseline,,472432,118108,16599.0,455833.0,0.0,472432.0,0.0351352152267416,0.5336896271880447,0.4453740157480315,,protocol,
24-02-2026 10:40,3,,,ctgan,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.5415310008204806,0.4571850393700787,,protocol,
24-02-2026 10:41,3,,,ctgan_recency03,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.536569772410491,0.4502952755905511,recency_frac=0.3,protocol,
24-02-2026 10:43,3,,,ctgan,0.1,472432,118108,16599.0,455833.0,35894.0,508326.0,0.1032664077776859,0.5363500940939718,0.4485728346456692,,protocol,
24-02-2026 10:43,3,,,ctgan_recency03,0.1,472432,118108,16599.0,455833.0,35894.0,508326.0,0.1032664077776859,0.5372700815864188,0.4559547244094488,recency_frac=0.3,protocol,
24-02-2026 10:45,3,,,ctgan,0.2,472432,118108,16599.0,455833.0,50000.0,522432.0,0.1274787914982237,0.5356526567531634,0.4451279527559055,,protocol,
24-02-2026 10:46,3,,,ctgan_recency03,0.2,472432,118108,16599.0,455833.0,50000.0,522432.0,0.1274787914982237,0.5315484083981997,0.4441437007874015,recency_frac=0.3,protocol,
24-02-2026 10:46,3,,,tabddpm,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.5373635210210976,0.4458661417322834,,protocol,
24-02-2026 10:47,3,,,tabddpm_recency03,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.5368114173373947,0.4490649606299212,recency_frac=0.3,protocol,
24-02-2026 10:48,3,,,tabddpm,0.1,472432,118108,16599.0,455833.0,35894.0,508326.0,0.1032664077776859,0.5310769656697457,0.4448818897637795,,protocol,
24-02-2026 10:49,3,,,tabddpm_recency03,0.1,472432,118108,16599.0,455833.0,35894.0,508326.0,0.1032664077776859,0.5329837690410066,0.4409448818897638,recency_frac=0.3,protocol,
24-02-2026 10:50,3,,,tabddpm,0.2,472432,118108,16599.0,455833.0,50000.0,522432.0,0.1274787914982237,0.5341894441036733,0.4507874015748031,,protocol,
24-02-2026 10:51,3,,,tabddpm_recency03,0.2,472432,118108,16599.0,455833.0,50000.0,522432.0,0.1274787914982237,0.5303164842257414,0.4431594488188976,recency_frac=0.3,protocol,
24-02-2026 10:52,3,,,smote,0.05,472432,118108,16599.0,455833.0,0.0,472432.0,0.05,0.5414702431458217,0.4601377952755905,,protocol,
24-02-2026 10:52,3,,,smote_recency03,0.05,472432,118108,16599.0,455833.0,0.0,472432.0,0.05,0.5433660523028017,0.468503937007874,recency_frac=0.3,protocol,
24-02-2026 10:53,3,,,smote,0.1,472432,118108,16599.0,455833.0,0.0,472432.0,0.1,0.53708254697452,0.4566929133858268,,protocol,
24-02-2026 10:53,3,,,smote_recency03,0.1,472432,118108,16599.0,455833.0,0.0,472432.0,0.1,0.5388892186958242,0.4633366141732283,recency_frac=0.3,protocol,
24-02-2026 10:54,3,,,smote,0.2,472432,118108,16599.0,455833.0,0.0,472432.0,0.2,0.5288527073228735,0.4498031496062992,,protocol,
24-02-2026 10:54,3,,,smote_recency03,0.2,472432,118108,16599.0,455833.0,0.0,472432.0,0.2,0.5370225056508496,0.4611220472440945,recency_frac=0.3,protocol,
25-02-2026 13:17,0,,,baseline,,77964,118108,2080.0,75884.0,0.0,77964.0,0.0266789800420707,0.5396662521253219,0.4503381234150465,,protocol,
25-02-2026 13:18,0,,,ctgan,0.05,77964,118108,2080.0,75884.0,2024.0,79988.0,0.0513076961544231,0.5382343054386378,0.4471682163989856,,protocol,
25-02-2026 13:18,0,,,tabddpm,0.05,77964,118108,2080.0,75884.0,2024.0,79988.0,0.0513076961544231,0.5381899434455075,0.4382924767540152,,protocol,
25-02-2026 13:18,0,,,smote,0.05,77964,118108,2080.0,75884.0,0.0,77964.0,0.05,0.5368943655743925,0.4416737109044801,,protocol,
25-02-2026 13:18,1,,,baseline,,214078,118108,6533.0,207545.0,0.0,214078.0,0.0305169143956875,0.5282931743159744,0.428216704288939,,protocol,
25-02-2026 13:19,1,,,ctgan,0.05,214078,118108,6533.0,207545.0,4735.0,218813.0,0.0514960262872864,0.5290077040571659,0.4322799097065463,,protocol,
25-02-2026 13:19,1,,,tabddpm,0.05,214078,118108,6533.0,207545.0,4735.0,218813.0,0.0514960262872864,0.5119105138443747,0.4036117381489842,,protocol,
25-02-2026 13:20,1,,,smote,0.05,214078,118108,6533.0,207545.0,0.0,214078.0,0.05,0.525752050822183,0.4334085778781038,,protocol,
25-02-2026 13:20,2,,,baseline,,331489,118108,11205.0,320284.0,0.0,331489.0,0.0338020266132511,0.5767117608801408,0.4805898937323791,,protocol,
25-02-2026 13:21,2,,,ctgan,0.05,331489,118108,11205.0,320284.0,6242.0,337731.0,0.0516594567866142,0.5778573911299556,0.483409238776838,,protocol,
25-02-2026 13:31,2,,,tabddpm,0.05,331489,118108,11205.0,320284.0,6242.0,337731.0,0.0516594567866142,0.5799223777164296,0.4925178919973975,,protocol,
25-02-2026 13:31,2,,,smote,0.05,331489,118108,11205.0,320284.0,0.0,331489.0,0.05,0.5853691556944217,0.4912166558230318,,protocol,
25-02-2026 13:32,3,,,baseline,,453779,118108,15994.0,437785.0,0.0,453779.0,0.0352462321967301,0.5238525764736611,0.4387303149606299,,protocol,
25-02-2026 13:33,3,,,ctgan,0.05,453779,118108,15994.0,437785.0,7890.0,461669.0,0.051734034557226,0.5257870268924952,0.4411909448818897,,protocol,
25-02-2026 14:05,3,,,tabddpm,0.05,453779,118108,15994.0,437785.0,7890.0,461669.0,0.051734034557226,0.5274633533576355,0.4434055118110236,,protocol,
25-02-2026 14:38,3,,,smote,0.05,453779,118108,15994.0,437785.0,0.0,453779.0,0.05,0.524578166959317,0.4414370078740157,,protocol,
26-02-2026 08:51,0,,,baseline,,155664,196847,4182.0,151482.0,0.0,155664.0,0.0268655565834104,0.5076344186698655,0.4174306003873467,,protocol,
26-02-2026 08:52,0,,,ctgan,0.05,155664,196847,4182.0,151482.0,4011.0,159675.0,0.0513104744011272,0.5136192034152693,0.4182052937378954,,protocol,
26-02-2026 08:52,0,,,tabddpm,0.05,155664,196847,4182.0,151482.0,4011.0,159675.0,0.0513104744011272,0.5032477917758917,0.399354422207876,,protocol,
26-02-2026 08:52,0,,,smote,0.05,155664,196847,4182.0,151482.0,0.0,155664.0,0.05,0.5165501497470024,0.4268560361523563,,protocol,
26-02-2026 08:52,1,,,baseline,,351729,196847,11898.0,339831.0,0.0,351729.0,0.0338271794478135,0.527865295448561,0.434561626429479,,protocol,
26-02-2026 09:01,1,,,ctgan,0.05,351729,196847,11898.0,339831.0,5000.0,356729.0,0.0473692915350307,0.5315798735081178,0.4536213468869123,,protocol,
26-02-2026 09:01,1,,,tabddpm,0.05,351729,196847,11898.0,339831.0,5000.0,356729.0,0.0473692915350307,0.5263921528946935,0.4443032613299449,,protocol,
26-02-2026 09:02,1,,,smote,0.05,351729,196847,11898.0,339831.0,0.0,351729.0,0.05,0.5281762324958702,0.4423266977269519,,protocol,
03-03-2026 13:12,0,0.0,20260303_131220,baseline,,118108,118108,2826.0,115282.0,0.0,118108.0,0.0239272530226572,0.5434769390312724,0.4575232459847844,,protocol,
03-03-2026 13:13,0,0.0,20260303_131220,ctgan,0.05,118108,118108,2826.0,115282.0,3391.0,121499.0,0.0511691454250652,0.5491414474509857,0.4644970414201183,,protocol,
03-03-2026 13:13,0,0.0,20260303_131220,ctgan_recency03,0.05,118108,118108,2826.0,115282.0,3391.0,121499.0,0.0511691454250652,0.5478099240867118,0.4663989856297548,recency_frac=0.3,protocol,
03-03-2026 13:13,0,0.0,20260303_131220,ctgan,0.1,118108,118108,2826.0,115282.0,10298.0,128406.0,0.1022070619752971,0.5595774596693993,0.4647083685545224,,protocol,
03-03-2026 13:13,0,0.0,20260303_131220,ctgan_recency03,0.1,118108,118108,2826.0,115282.0,10298.0,128406.0,0.1022070619752971,0.541354907582304,0.4547759932375317,recency_frac=0.3,protocol,
03-03-2026 13:14,0,0.0,20260303_131220,ctgan,0.2,118108,118108,2826.0,115282.0,26701.0,144809.0,0.2039030723228528,0.5486572925076946,0.4551986475063398,,protocol,
03-03-2026 13:14,0,0.0,20260303_131220,ctgan_recency03,0.2,118108,118108,2826.0,115282.0,26701.0,144809.0,0.2039030723228528,0.5454835285595827,0.4509721048182586,recency_frac=0.3,protocol,
03-03-2026 13:14,0,0.0,20260303_131220,tabddpm,0.05,118108,118108,2826.0,115282.0,3391.0,121499.0,0.0511691454250652,0.5519551386192652,0.4663989856297548,,protocol,
03-03-2026 13:15,0,0.0,20260303_131220,tabddpm_recency03,0.05,118108,118108,2826.0,115282.0,3391.0,121499.0,0.0511691454250652,0.5558609073778594,0.4663989856297548,recency_frac=0.3,protocol,
03-03-2026 13:15,0,0.0,20260303_131220,tabddpm,0.1,118108,118108,2826.0,115282.0,10298.0,128406.0,0.1022070619752971,0.5521443727439841,0.4642857142857143,,protocol,
03-03-2026 13:15,0,0.0,20260303_131220,tabddpm_recency03,0.1,118108,118108,2826.0,115282.0,10298.0,128406.0,0.1022070619752971,0.5522373766801609,0.467032967032967,recency_frac=0.3,protocol,
03-03-2026 13:16,0,0.0,20260303_131220,tabddpm,0.2,118108,118108,2826.0,115282.0,26701.0,144809.0,0.2039030723228528,0.5523865884858846,0.459847844463229,,protocol,
03-03-2026 13:16,0,0.0,20260303_131220,tabddpm_recency03,0.2,118108,118108,2826.0,115282.0,26701.0,144809.0,0.2039030723228528,0.5570719080102438,0.463229078613694,recency_frac=0.3,protocol,
03-03-2026 13:17,0,0.0,20260303_131220,smote,0.05,118108,118108,2826.0,115282.0,0.0,118108.0,0.05,0.5531311584488352,0.4647083685545224,,protocol,
03-03-2026 13:17,0,0.0,20260303_131220,smote_recency03,0.05,118108,118108,2826.0,115282.0,0.0,118108.0,0.05,0.5113547335687898,0.4325866441251056,recency_frac=0.3,protocol,
03-03-2026 13:17,0,0.0,20260303_131220,smote,0.1,118108,118108,2826.0,115282.0,0.0,118108.0,0.1,0.5472202086016348,0.4547759932375317,,protocol,
03-03-2026 13:17,0,0.0,20260303_131220,smote_recency03,0.1,118108,118108,2826.0,115282.0,0.0,118108.0,0.1,0.506680170764318,0.4327979712595097,recency_frac=0.3,protocol,
03-03-2026 13:18,0,0.0,20260303_131220,smote,0.2,118108,118108,2826.0,115282.0,0.0,118108.0,0.2,0.5495679204465815,0.4604818258664412,,protocol,
03-03-2026 13:18,0,0.0,20260303_131220,smote_recency03,0.2,118108,118108,2826.0,115282.0,0.0,118108.0,0.2,0.5178556742696802,0.4401944209636517,recency_frac=0.3,protocol,
03-03-2026 13:18,1,0.0,20260303_131220,baseline,,236216,118108,7558.0,228658.0,0.0,236216.0,0.0319961391269008,0.5778163924869011,0.4785553047404063,,protocol,
03-03-2026 13:19,1,0.0,20260303_131220,ctgan,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5848569123386618,0.4923250564334085,,protocol,
03-03-2026 13:19,1,0.0,20260303_131220,ctgan_recency03,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5775640833309752,0.482844243792325,recency_frac=0.3,protocol,
03-03-2026 13:20,1,0.0,20260303_131220,ctgan,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5776191543390281,0.4794582392776523,,protocol,
03-03-2026 13:20,1,0.0,20260303_131220,ctgan_recency03,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5792139499196481,0.4871331828442438,recency_frac=0.3,protocol,
03-03-2026 13:21,1,0.0,20260303_131220,ctgan,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5749894224871177,0.4848758465011287,,protocol,
03-03-2026 13:22,1,0.0,20260303_131220,ctgan_recency03,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5815527268883847,0.4864559819413092,recency_frac=0.3,protocol,
03-03-2026 13:22,1,0.0,20260303_131220,tabddpm,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5506236643906282,0.4428893905191873,,protocol,
03-03-2026 13:22,1,0.0,20260303_131220,tabddpm_recency03,0.05,236216,118108,7558.0,228658.0,4875.0,241091.0,0.0515697392270968,0.5641108793776951,0.4670428893905192,recency_frac=0.3,protocol,
03-03-2026 13:23,1,0.0,20260303_131220,tabddpm,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5618305152117138,0.4641083521444695,,protocol,
03-03-2026 13:24,1,0.0,20260303_131220,tabddpm_recency03,0.1,236216,118108,7558.0,228658.0,18689.0,254905.0,0.1029677723073301,0.5504792807544467,0.445823927765237,recency_frac=0.3,protocol,
03-03-2026 13:25,1,0.0,20260303_131220,tabddpm,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5611359001415008,0.4688487584650113,,protocol,
03-03-2026 13:26,1,0.0,20260303_131220,tabddpm_recency03,0.2,236216,118108,7558.0,228658.0,50000.0,286216.0,0.2010998686306845,0.5562353600458815,0.4613995485327313,recency_frac=0.3,protocol,
03-03-2026 13:26,1,0.0,20260303_131220,smote,0.05,236216,118108,7558.0,228658.0,0.0,236216.0,0.05,0.5755926017848177,0.4808126410835214,,protocol,
03-03-2026 13:26,1,0.0,20260303_131220,smote_recency03,0.05,236216,118108,7558.0,228658.0,0.0,236216.0,0.05,0.5503443153860006,0.4595936794582392,recency_frac=0.3,protocol,
03-03-2026 13:26,1,0.0,20260303_131220,smote,0.1,236216,118108,7558.0,228658.0,0.0,236216.0,0.1,0.575326004000788,0.4862302483069977,,protocol,
03-03-2026 13:27,1,0.0,20260303_131220,smote_recency03,0.1,236216,118108,7558.0,228658.0,0.0,236216.0,0.1,0.5522267117475519,0.4654627539503386,recency_frac=0.3,protocol,
03-03-2026 13:27,1,0.0,20260303_131220,smote,0.2,236216,118108,7558.0,228658.0,0.0,236216.0,0.2,0.5688939041899804,0.4765237020316027,,protocol,
03-03-2026 13:27,1,0.0,20260303_131220,smote_recency03,0.2,236216,118108,7558.0,228658.0,0.0,236216.0,0.2,0.5476817566223082,0.4661399548532731,recency_frac=0.3,protocol,
03-03-2026 13:28,2,0.0,20260303_131220,baseline,,354324,118108,11988.0,342336.0,0.0,354324.0,0.0338334405798083,0.6007340496930021,0.5046627629581436,,protocol,
03-03-2026 13:29,2,0.0,20260303_131220,ctgan,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.5989596389453558,0.5033615267837779,,protocol,
03-03-2026 13:30,2,0.0,20260303_131220,ctgan_recency03,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.597075614287357,0.5020602906094123,recency_frac=0.3,protocol,
03-03-2026 13:33,2,0.0,20260303_131220,ctgan,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5966134953550735,0.5020602906094123,,protocol,
03-03-2026 13:55,2,0.0,20260303_131220,ctgan_recency03,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5955105978923022,0.4940360008674908,recency_frac=0.3,protocol,
03-03-2026 13:57,2,0.0,20260303_131220,ctgan,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5993388130795133,0.4968553459119497,,protocol,
03-03-2026 14:12,2,0.0,20260303_131220,ctgan_recency03,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5973198495472114,0.4959878551290392,recency_frac=0.3,protocol,
03-03-2026 14:13,2,0.0,20260303_131220,tabddpm,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.6051643635889506,0.5083495987855129,,protocol,
03-03-2026 14:20,2,0.0,20260303_131220,tabddpm_recency03,0.05,354324,118108,11988.0,342336.0,6661.0,360985.0,0.0516614263750571,0.5991658368872964,0.5033615267837779,recency_frac=0.3,protocol,
03-03-2026 15:04,2,0.0,20260303_131220,tabddpm,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5957220142943713,0.4992409455649533,,protocol,
03-03-2026 15:09,2,0.0,20260303_131220,tabddpm_recency03,0.1,354324,118108,11988.0,342336.0,27382.0,381706.0,0.1031422089251937,0.5919956786686975,0.499457818260681,recency_frac=0.3,protocol,
03-03-2026 15:11,2,0.0,20260303_131220,tabddpm,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5921267430266458,0.4979397093905877,,protocol,
03-03-2026 15:12,2,0.0,20260303_131220,tabddpm_recency03,0.2,354324,118108,11988.0,342336.0,50000.0,404324.0,0.1533126898230132,0.5918634361727166,0.4990240728692258,recency_frac=0.3,protocol,
03-03-2026 15:12,2,0.0,20260303_131220,smote,0.05,354324,118108,11988.0,342336.0,0.0,354324.0,0.05,0.5954587448481448,0.4979397093905877,,protocol,
03-03-2026 15:12,2,0.0,20260303_131220,smote_recency03,0.05,354324,118108,11988.0,342336.0,0.0,354324.0,0.05,0.5928265050877306,0.5042290175666884,recency_frac=0.3,protocol,
03-03-2026 15:13,2,0.0,20260303_131220,smote,0.1,354324,118108,11988.0,342336.0,0.0,354324.0,0.1,0.5962484854029583,0.4979397093905877,,protocol,
03-03-2026 15:13,2,0.0,20260303_131220,smote_recency03,0.1,354324,118108,11988.0,342336.0,0.0,354324.0,0.1,0.583933626645368,0.4968553459119497,recency_frac=0.3,protocol,
03-03-2026 15:14,2,0.0,20260303_131220,smote,0.2,354324,118108,11988.0,342336.0,0.0,354324.0,0.2,0.5947635598678997,0.4959878551290392,,protocol,
03-03-2026 15:14,2,0.0,20260303_131220,smote_recency03,0.2,354324,118108,11988.0,342336.0,0.0,354324.0,0.2,0.5766515534659575,0.495554109737584,recency_frac=0.3,protocol,
03-03-2026 15:15,3,0.0,20260303_131220,baseline,,472432,118108,16599.0,455833.0,0.0,472432.0,0.0351352152267416,0.5336896271880447,0.4453740157480315,,protocol,
03-03-2026 15:16,3,0.0,20260303_131220,ctgan,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.5415310008204806,0.4571850393700787,,protocol,
03-03-2026 15:17,3,0.0,20260303_131220,ctgan_recency03,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.536569772410491,0.4502952755905511,recency_frac=0.3,protocol,
03-03-2026 15:18,3,0.0,20260303_131220,ctgan,0.1,472432,118108,16599.0,455833.0,35894.0,508326.0,0.1032664077776859,0.5363500940939718,0.4485728346456692,,protocol,
03-03-2026 15:19,3,0.0,20260303_131220,ctgan_recency03,0.1,472432,118108,16599.0,455833.0,35894.0,508326.0,0.1032664077776859,0.5372700815864188,0.4559547244094488,recency_frac=0.3,protocol,
03-03-2026 15:20,3,0.0,20260303_131220,ctgan,0.2,472432,118108,16599.0,455833.0,50000.0,522432.0,0.1274787914982237,0.5356526567531634,0.4451279527559055,,protocol,
03-03-2026 15:21,3,0.0,20260303_131220,ctgan_recency03,0.2,472432,118108,16599.0,455833.0,50000.0,522432.0,0.1274787914982237,0.5315484083981997,0.4441437007874015,recency_frac=0.3,protocol,
03-03-2026 15:22,3,0.0,20260303_131220,tabddpm,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.5373635210210976,0.4458661417322834,,protocol,
03-03-2026 15:23,3,0.0,20260303_131220,tabddpm_recency03,0.05,472432,118108,16599.0,455833.0,8266.0,480698.0,0.0517268638521483,0.5368114173373947,0.4490649606299212,recency_frac=0.3,protocol,
